numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,class
0.375422,0.723983,0.884301,0.5169,0.08809,0.517501,0.829998,0.857545,0.628985,0.168099,-1
0.91688,0.024236,0.388161,0.878223,0.121304,0.940852,0.977817,0.305375,0.518823,0.0608,-1
0.030794,0.512839,0.406324,0.801466,0.470361,0.881869,0.717911,0.806668,0.379852,0.625871,-1
0.756168,0.699609,0.050914,0.317618,0.663758,0.837459,0.395589,0.017304,0.119892,0.333606,-1
0.670124,0.172239,0.462008,0.274711,0.377373,0.448246,0.805087,0.627125,0.289828,0.048342,-1
0.759335,0.800815,0.766778,0.876029,0.031543,0.218875,0.926777,0.108526,0.536262,0.526793,-1
0.780567,0.359548,0.639984,0.268041,0.129765,0.631736,0.814841,0.951207,0.893107,0.68559,-1
0.287941,0.438729,0.534704,0.284781,0.238213,0.498469,0.437735,0.016973,0.714772,0.176714,-1
0.392172,0.034775,0.729092,0.374841,0.846616,0.113242,0.90786,0.641762,0.211962,0.87829,-1
0.684199,0.730401,0.298622,0.924722,0.252036,0.908819,0.919169,0.812999,0.411673,0.365271,-1
0.794759,0.610703,0.994244,0.30133,0.166347,0.727604,0.768498,0.468359,0.930682,0.282542,1
0.605484,0.969993,0.696257,0.135803,0.204971,0.126929,0.885816,0.022457,0.872063,0.080204,-1
0.89975,0.930108,0.673245,0.59526,0.398628,0.9788,0.79819,0.221501,0.963311,0.581272,-1
0.106979,0.560674,0.747574,0.58859,0.651937,0.902259,0.25079,0.459116,0.429128,0.895236,-1
0.007254,0.228083,0.736611,0.242943,0.813857,0.20054,0.294891,0.631376,0.099301,0.842164,-1
0.719548,0.231187,0.175722,0.300494,0.026873,0.149738,0.40755,0.35334,0.600389,0.15198,-1
0.782622,0.351686,0.449469,0.817532,0.976996,0.901116,0.650832,0.056248,0.767642,0.608824,-1
0.579507,0.565661,0.566094,0.212539,0.907933,0.381103,0.921373,0.803155,0.380197,0.142915,-1
0.071918,0.654685,0.05295,0.08505,0.013957,0.383093,0.035394,0.035509,0.097717,0.769873,-1
0.757785,0.911425,0.863035,0.606716,0.451219,0.290247,0.682399,0.344385,0.831045,0.643356,-1
0.792145,0.16191,0.942068,0.729589,0.461465,0.311484,0.74576,0.46351,0.374087,0.239945,-1
0.308045,0.296913,0.778941,0.039491,0.380776,0.781931,0.603795,0.238261,0.760833,0.520238,-1
0.519826,0.805724,0.057875,0.145229,0.895245,0.518247,0.405057,0.332701,0.682589,0.507066,-1
0.206633,0.090413,0.546928,0.893794,0.232152,0.738072,0.961252,0.907946,0.239057,0.056649,-1
0.570422,0.776402,0.83378,0.05957,0.856586,0.976521,0.466037,0.718216,0.026595,0.152628,-1
0.291816,0.760283,0.085951,0.109829,0.13763,0.351954,0.263968,0.819646,0.951944,0.073457,-1
0.311314,0.298703,0.939221,0.102468,0.703766,0.554707,0.037891,0.930948,0.454971,0.533228,-1
0.525585,0.258394,0.066198,0.144284,0.313323,0.928108,0.122512,0.99951,0.924885,0.902978,-1
0.182489,0.448671,0.248451,0.313388,0.902554,0.86856,0.894631,0.552273,0.787195,0.927831,-1
0.398356,0.240947,0.562774,0.728047,0.561642,0.644232,0.935339,0.304265,0.950089,0.774541,-1
0.411779,0.957724,0.928028,0.991958,0.938893,0.288687,0.645552,0.38097,0.346334,0.599302,-1
0.07524,0.564425,0.967142,0.544283,0.537211,0.901379,0.353488,0.521542,0.1482,0.207923,-1
0.705452,0.315343,0.283669,0.238674,0.487126,0.931365,0.451564,0.171522,0.716987,0.396034,-1
0.94211,0.249351,0.588481,0.531744,0.240129,0.549832,0.401898,0.365115,0.464684,0.578015,-1
0.270128,0.877171,0.035426,0.006347,0.698512,0.262347,0.355821,0.422858,0.933008,0.727474,-1
0.550532,0.390641,0.92106,0.132414,0.197538,0.470401,0.835991,0.450771,0.555126,0.112711,1
0.378473,0.112103,0.999757,0.487757,0.487533,0.776333,0.26282,0.387738,0.668775,0.986547,-1
0.582661,0.310712,0.87894,0.448146,0.072805,0.71456,0.793602,0.390301,0.448132,0.2159,-1
0.328779,0.57995,0.747832,0.201116,0.487388,0.079041,0.847285,0.915352,0.957966,0.762538,1
0.36057,0.600169,0.405735,0.947654,0.001154,0.661703,0.065058,0.224088,0.590359,0.168569,-1
0.067517,0.720512,0.68153,0.202337,0.921292,0.594326,0.202407,0.71335,0.695226,0.489713,-1
0.609012,0.570747,0.754881,0.073278,0.791443,0.437931,0.348114,0.527052,0.375279,0.953404,-1
0.944126,0.055421,0.121872,0.45171,0.992646,0.045531,0.846632,0.120403,0.688848,0.509984,1
0.646459,0.056335,0.404802,0.836157,0.255826,0.158167,0.679692,0.668204,0.035564,0.171921,-1
0.048758,0.955847,0.439225,0.492503,0.534821,0.818303,0.79898,0.51651,0.326485,0.89218,-1
0.926316,0.440284,0.02354,0.258981,0.332379,0.402038,0.842775,0.880812,0.838609,0.778028,-1
0.346374,0.71219,0.970421,0.260109,0.580255,0.301318,0.804955,0.065676,0.991141,0.745985,-1
0.878544,0.260838,0.128897,0.327238,0.350315,0.713833,0.934535,0.008223,0.865465,0.638063,-1
0.364567,0.25613,0.465009,0.032761,0.208768,0.321898,0.448436,0.584192,0.221138,0.195381,-1
0.311475,0.751406,0.102793,0.94289,0.75327,0.827973,0.450703,0.029587,0.275579,0.744731,-1
0.517642,0.530909,0.08118,0.258472,0.51642,0.845258,0.819489,0.957652,0.245402,0.634414,-1
0.224458,0.20853,0.012512,0.238651,0.843163,0.763847,0.191378,0.740299,0.863026,0.260988,-1
0.255963,0.182492,0.511474,0.247716,0.808956,0.189105,0.623885,0.690963,0.944435,0.377388,-1
0.753995,0.147784,0.266703,0.506566,0.635509,0.90745,0.024943,0.263689,0.894496,0.449826,-1
0.117248,0.952247,0.659191,0.507528,0.16781,0.119608,0.117164,0.867987,0.487452,0.336072,-1
0.129395,0.80647,0.490443,0.921347,0.726584,0.702183,0.059415,0.403513,0.685132,0.957014,-1
0.425457,0.891043,0.40852,0.810073,0.361852,0.340224,0.024398,0.021092,0.877676,0.908294,-1
0.948517,0.681865,0.141355,0.19691,0.163697,0.607295,0.064547,0.21105,0.115357,0.856256,-1
0.833088,0.285191,0.434691,0.937351,0.684496,0.06166,0.666406,0.165775,0.400434,0.845265,1
0.799999,0.454903,0.307751,0.303846,0.681876,0.549811,0.06314,0.536143,0.320183,0.339865,-1
0.134184,0.986382,0.685042,0.423616,0.683469,0.549228,0.85395,0.541637,0.512668,0.479279,-1
0.255433,0.841557,0.829915,0.396033,0.323594,0.19446,0.866522,0.758232,0.09204,0.942896,-1
0.787994,0.670814,0.127724,0.528199,0.919536,0.783128,0.733567,0.418387,0.03765,0.338897,-1
0.533297,0.637823,0.367142,0.146386,0.392754,0.985964,0.966807,0.351481,0.128991,0.724871,-1
0.387228,0.416926,0.611809,0.113812,0.840598,0.6377,0.67195,0.674188,0.635161,0.855518,-1
0.695975,0.479083,0.295799,0.774727,0.909935,0.079206,0.61752,0.427331,0.132268,0.900556,1
0.880003,0.886696,0.210905,0.079053,0.589094,0.287428,0.450414,0.733523,0.405064,0.573229,-1
0.082063,0.620772,0.367653,0.165013,0.23301,0.965161,0.134344,0.918339,0.910401,0.00993,-1
0.71105,0.3222,0.231963,0.498699,0.073289,0.880508,0.506777,0.862907,0.151162,0.01308,-1
0.798204,0.364639,0.882871,0.614705,0.285537,0.824123,0.429211,0.61889,0.08174,0.847329,-1
0.185425,0.527128,0.161745,0.661518,0.926999,0.885032,0.709057,0.765153,0.282414,0.113463,-1
0.498023,0.603536,0.738585,0.935753,0.894911,0.392632,0.553644,0.881422,0.683045,0.03091,-1
0.276929,0.992249,0.195533,0.762717,0.057479,0.908363,0.173719,0.886523,0.560049,0.969987,-1
0.360295,0.337545,0.101568,0.834753,0.083086,0.416636,0.571209,0.381009,0.988844,0.285946,-1
0.803625,0.344269,0.645952,0.106751,0.33767,0.217022,0.950756,0.855987,0.911792,0.431309,-1
0.14432,0.925395,0.622551,0.739034,0.774731,0.580823,0.404117,0.006707,0.12461,0.239114,-1
0.374306,0.349332,0.464365,0.306144,0.636674,0.642418,0.988732,0.011945,0.328367,0.971575,-1
0.447523,0.277501,0.059865,0.505961,0.291025,0.152662,0.405486,0.614785,0.616354,0.775784,-1
0.772419,0.785408,0.323103,0.123059,0.801286,0.047022,0.664973,0.039141,0.432644,0.155688,-1
0.81863,0.170571,0.911579,0.754514,0.181844,0.459613,0.296435,0.086992,0.860066,0.798503,1
0.487963,0.612042,0.203887,0.292774,0.401594,0.046069,0.319404,0.337144,0.668238,0.940331,1
0.189358,0.36865,0.167975,0.891179,0.414939,0.729058,0.776167,0.876262,0.616517,0.542201,-1
0.932999,0.011494,0.216094,0.891832,0.035125,0.231662,0.665116,0.871646,0.19206,0.011728,-1
0.178336,0.271554,0.590145,0.266465,0.687753,0.762917,0.563356,0.992771,0.040216,0.450305,-1
0.482921,0.052022,0.428105,0.568519,0.746681,0.729119,0.664561,0.920957,0.474272,0.350336,-1
0.193084,0.379073,0.995709,0.293871,0.655847,0.392537,0.858616,0.185016,0.43594,0.995837,-1
0.873286,0.932074,0.835789,0.239468,0.66498,0.529719,0.457345,0.322467,0.309285,0.233208,-1
0.909183,0.957933,0.889075,0.78987,0.181495,0.664321,0.230541,0.903585,0.902017,0.742671,-1
0.65097,0.003428,0.214245,0.673564,0.282393,0.68944,0.203895,0.54748,0.422896,0.9365,-1
0.640329,0.92838,0.411382,0.251499,0.296805,0.242694,0.721707,0.499566,0.266676,0.384548,-1
0.328615,0.041812,0.502253,0.732936,0.91054,0.160104,0.268877,0.187683,0.123342,0.483614,-1
0.3288,0.148415,0.004189,0.277395,0.447802,0.58441,0.546274,0.00502,0.252038,0.473048,-1
0.622744,0.535292,0.553436,0.920758,0.732161,0.727314,0.009029,0.222696,0.488004,0.898725,-1
0.382931,0.966059,0.381184,0.85862,0.739236,0.036795,0.107218,0.769741,0.609928,0.050622,1
0.668673,0.093741,0.553988,0.296645,0.538667,0.268838,0.552169,0.755474,0.402684,0.570949,-1
0.366505,0.133672,0.383625,0.817391,0.334437,0.142445,0.198984,0.186487,0.064503,0.440909,-1
0.399236,0.446945,0.15385,0.762877,0.692947,0.317598,0.357435,0.751001,0.37683,0.511157,-1
0.604541,0.933241,0.057921,0.254825,0.880373,0.094005,0.180212,0.72617,0.268757,0.015943,1
0.349575,0.8944,0.38658,0.198269,0.088451,0.715191,0.031411,0.693596,0.445769,0.491469,-1
0.110799,0.647674,0.837718,0.483072,0.825111,0.475045,0.601477,0.52496,0.635279,0.858507,-1
0.006671,0.496657,0.762703,0.921422,0.888287,0.974863,0.840591,0.989272,0.63996,0.296689,-1
0.864356,0.330519,0.038022,0.562707,0.773246,0.146689,0.254343,0.81705,0.836223,0.867745,-1
0.460001,0.756009,0.512154,0.50119,0.621972,0.837122,0.607712,0.381973,0.451479,0.587488,-1
0.365957,0.175171,0.975371,0.243043,0.58438,0.394525,0.87079,0.589814,0.983261,0.017303,-1
0.528635,0.023646,0.823518,0.999616,0.792736,0.396681,0.207806,0.626158,0.459379,0.17686,-1
0.589412,0.664502,0.915738,0.81098,0.7606,0.236457,0.745985,0.952351,0.995354,0.16763,-1
0.740297,0.390853,0.081049,0.331201,0.504651,0.106189,0.689402,0.16308,0.788278,0.854418,-1
0.909113,0.092978,0.7208,0.093318,0.790941,0.109559,0.382567,0.853933,0.440525,0.057726,-1
0.519362,0.373617,0.535067,0.552241,0.756616,0.920195,0.137099,0.584222,0.368466,0.257324,-1
0.331826,0.995742,0.513416,0.627934,0.52416,0.002598,0.861082,0.965607,0.197339,0.856485,1
0.703431,0.283015,0.557122,0.555147,0.969125,0.832076,0.763849,0.232771,0.041017,0.682192,-1
0.389256,0.492711,0.91457,0.820993,0.325714,0.480806,0.028862,0.746228,0.622674,0.939924,1
0.052105,0.787984,0.628386,0.834983,0.009978,0.077142,0.374553,0.392608,0.407841,0.159019,1
0.357393,0.560699,0.416774,0.74037,0.740642,0.960574,0.768633,0.953455,0.534377,0.377978,-1
0.736743,0.822627,0.488079,0.719142,0.46652,0.326903,0.277197,0.144197,0.9643,0.566237,-1
0.059542,0.782639,0.252828,0.059727,0.63114,0.034176,0.558285,0.130734,0.22078,0.963159,1
0.906472,0.666929,0.428272,0.705939,0.17468,0.282489,0.933539,0.127882,0.47097,0.055227,-1
0.381954,0.190398,0.694068,0.563166,0.285929,0.618212,0.264721,0.90308,0.873562,0.49327,-1
0.313357,0.737782,0.562249,0.344024,0.05906,0.189468,0.138434,0.147483,0.721306,0.57314,-1
0.784317,0.416313,0.06864,0.54719,0.808079,0.204374,0.627381,0.247439,0.306321,0.431501,-1
0.648653,0.366469,0.015684,0.401937,0.163486,0.94182,0.29523,0.770712,0.843434,0.82464,-1
0.52194,0.498432,0.928072,0.414644,0.1788,0.527267,0.180977,0.267713,0.568228,0.009605,1
0.692188,0.609279,0.393196,0.925707,0.357891,0.619576,0.414193,0.837821,0.036977,0.596172,-1
0.012273,0.345611,0.709332,0.744634,0.76673,0.531386,0.442173,0.399996,0.090529,0.313487,-1
0.60843,0.939659,0.557426,0.162335,0.595105,0.512648,0.801793,0.076026,0.189768,0.980631,-1
0.775484,0.060972,0.939762,0.142879,0.705638,0.618002,0.041411,0.400353,0.31315,0.895442,-1
0.73544,0.503341,0.723589,0.238087,0.760048,0.922621,0.030697,0.834617,0.144493,0.685825,-1
0.65713,0.045873,0.513747,0.228735,0.497969,0.782572,0.118742,0.925483,0.329553,0.993379,-1
0.00689,0.482119,0.119545,0.922943,0.104053,0.304803,0.683685,0.304324,0.491781,0.286847,-1
0.600529,0.061435,0.832622,0.198125,0.417508,0.414446,0.72149,0.005847,0.960014,0.504774,-1
0.722505,0.007478,0.989722,0.78615,0.98845,0.614566,0.549248,0.464372,0.653906,0.990521,-1
0.077263,0.21077,0.643329,0.515879,0.781522,0.223,0.141782,0.231361,0.816833,0.461714,-1
0.738734,0.992019,0.53083,0.552734,0.174269,0.055045,0.412442,0.41179,0.692255,0.219314,1
0.406319,0.122474,0.236473,0.436488,0.941015,0.977979,0.113383,0.021516,0.359558,0.883297,-1
0.289163,0.204637,0.438098,0.506947,0.188854,0.787483,0.331674,0.669942,0.721882,0.092637,-1
0.595667,0.464569,0.27092,0.229028,0.897364,0.506702,0.550019,0.934786,0.654109,0.542755,-1
0.5631,0.904683,0.112837,0.355999,0.375373,0.561069,0.320376,0.546856,0.047935,0.685185,-1
0.024693,0.297933,0.87973,0.190033,0.794355,0.676916,0.051279,0.586447,0.546791,0.379082,-1
0.870998,0.370805,0.235489,0.066089,0.087654,0.645809,0.66213,0.618824,0.151419,0.775018,-1
0.251672,0.689453,0.881206,0.767341,0.15677,0.91149,0.727399,0.389436,0.242455,0.006548,-1
0.706791,0.711982,0.342827,0.812592,0.130483,0.910052,0.678592,0.950884,0.445716,0.658298,-1
0.477578,0.44744,0.869001,0.388454,0.649957,0.129725,0.00068,0.009639,0.835698,0.030409,-1
0.279927,0.431217,0.263864,0.347419,0.964434,0.373475,0.641672,0.733147,0.300475,0.503128,-1
0.725821,0.815547,0.686693,0.888695,0.3194,0.89,0.928965,0.135005,0.184753,0.663198,-1
0.133837,0.326648,0.766037,0.778942,0.394492,0.086902,0.674712,0.61062,0.185929,0.641706,1
0.607095,0.466277,0.304922,0.767481,0.735125,0.919553,0.265582,0.897137,0.639837,0.453419,-1
0.292756,0.460327,0.541599,0.983511,0.443198,0.742057,0.921996,0.113998,0.928394,0.157986,-1
0.629308,0.171301,0.413129,0.86526,0.21285,0.159611,0.920312,0.054522,0.541015,0.787057,-1
0.985273,0.101684,0.723686,0.622463,0.871711,0.997357,0.981736,0.260072,0.986641,0.11732,-1
0.384681,0.093203,0.113144,0.449175,0.312093,0.927708,0.717434,0.848324,0.08523,0.202235,-1
0.380668,0.760695,0.46238,0.024668,0.356156,0.120123,0.594761,0.582767,0.359048,0.80506,-1
0.599379,0.741902,0.958286,0.1223,0.121057,0.803902,0.35954,0.274653,0.127949,0.468448,1
0.943057,0.665026,0.713124,0.012039,0.65179,0.191101,0.85943,0.579465,0.21286,0.392837,-1
0.965631,0.268862,0.219379,0.429259,0.428882,0.383755,0.29981,0.381519,0.731962,0.824217,-1
0.958542,0.305955,0.293198,0.094053,0.184,0.793904,0.802898,0.812136,0.589595,0.534268,-1
0.892119,0.93336,0.677987,0.520335,0.757971,0.108302,0.800602,0.094135,0.804185,0.740611,-1
0.522022,0.979597,0.44652,0.337229,0.392813,0.82005,0.979648,0.688948,0.584574,0.506094,-1
0.80547,0.267455,0.447397,0.756658,0.382386,0.979881,0.812664,0.999042,0.970884,0.083,-1
0.783016,0.583004,0.622841,0.626632,0.826555,0.759476,0.8903,0.269402,0.223759,0.656231,-1
0.414015,0.689923,0.303311,0.690837,0.892897,0.102582,0.446966,0.475507,0.932565,0.5795,-1
0.543779,0.288928,0.924515,0.978854,0.43049,0.616957,0.417006,0.284679,0.867503,0.097023,-1
0.404561,0.074322,0.768905,0.44039,0.585079,0.647186,0.730112,0.5519,0.91184,0.071975,-1
0.378208,0.118588,0.702297,0.039569,0.707723,0.396587,0.156326,0.944755,0.358544,0.789954,-1
0.383708,0.062483,0.742862,0.085609,0.943922,0.032865,0.034472,0.885293,0.460902,0.124106,-1
0.29647,0.858493,0.091228,0.903615,0.442327,0.929504,0.496301,0.01498,0.300494,0.407345,-1
0.497355,0.732084,0.784184,0.36897,0.776753,0.841558,0.055612,0.314249,0.829809,0.190867,-1
0.617976,0.225425,0.86847,0.931732,0.468621,0.684296,0.53149,0.087207,0.803282,0.627081,-1
0.065334,0.57563,0.274013,0.650001,0.105816,0.235778,0.472325,0.517788,0.31261,0.71496,-1
0.134278,0.672911,0.887027,0.305407,0.545708,0.095024,0.438088,0.944182,0.763455,0.818164,1
0.75268,0.628016,0.562422,0.77748,0.772698,0.436788,0.468476,0.427796,0.485381,0.208068,-1
0.843654,0.753032,0.492611,0.659978,0.752825,0.868574,0.740778,0.420784,0.259925,0.407874,-1
0.264879,0.991002,0.877041,0.28013,0.828841,0.137436,0.121099,0.187604,0.028623,0.598462,-1
0.520602,0.499184,0.765478,0.265977,0.958775,0.691026,0.993824,0.201846,0.939726,0.585631,-1
0.301498,0.945295,0.22062,0.047471,0.189723,0.572576,0.265605,0.626282,0.885963,0.881381,-1
0.146145,0.878402,0.144882,0.889854,0.837617,0.742033,0.770964,0.563676,0.343483,0.394088,-1
0.530925,0.314593,0.71604,0.474244,0.714837,0.349894,0.836677,0.426138,0.851998,0.394699,-1
0.768806,0.976111,0.990868,0.657595,0.603024,0.44666,0.511972,0.164999,0.976815,0.684815,-1
0.658508,0.750785,0.869999,0.874837,0.841427,0.055089,0.852356,0.400223,0.30413,0.859832,1
0.691299,0.2217,0.91644,0.96839,0.115147,0.945927,0.708363,0.622978,0.571521,0.873881,1
0.25122,0.145683,0.020545,0.838399,0.147027,0.087725,0.159027,0.567116,0.696609,0.676414,1
0.98444,0.640046,0.282713,0.760375,0.276511,0.850296,0.126491,0.771044,0.399383,0.921945,-1
0.854024,0.442012,0.808805,0.090831,0.744129,0.157733,0.786453,0.012042,0.619523,0.839202,-1
0.217459,0.822127,0.090474,0.216623,0.677425,0.954589,0.263403,0.187691,0.701614,0.483933,-1
0.086462,0.715025,0.871743,0.356606,0.219928,0.377391,0.274716,0.856363,0.691349,0.256769,-1
0.96285,0.047155,0.623661,0.316919,0.276591,0.738358,0.009099,0.809011,0.278393,0.725186,-1
0.842522,0.525993,0.090414,0.671378,0.924861,0.919778,0.628837,0.021768,0.300697,0.193941,-1
0.084103,0.759101,0.603572,0.489519,0.509023,0.652456,0.548436,0.192623,0.045673,0.883912,-1
0.43271,0.209968,0.647202,0.585592,0.785773,0.782046,0.632081,0.870963,0.241233,0.033571,-1
0.046071,0.40232,0.29719,0.996933,0.601084,0.400583,0.876731,0.286786,0.91034,0.274094,-1
0.504265,0.95256,0.845653,0.719826,0.472826,0.290512,0.105374,0.233449,0.593333,0.558116,-1
0.500473,0.453926,0.988849,0.600949,0.041428,0.663847,0.925188,0.37587,0.640046,0.068457,1
0.853829,0.23416,0.128013,0.184339,0.683861,0.614448,0.337951,0.782964,0.796817,0.487612,-1
0.19292,0.354859,0.471505,0.49447,0.106773,0.986852,0.195588,0.221993,0.510445,0.877911,-1
0.806415,0.474855,0.988241,0.458317,0.525738,0.716569,0.333322,0.222435,0.731218,0.078053,-1
0.813106,0.937098,0.742225,0.461369,0.072925,0.845638,0.988261,0.302509,0.400288,0.851831,-1
0.675365,0.499488,0.522245,0.438567,0.469236,0.860619,0.714824,0.252781,0.773332,0.18277,-1
0.766193,0.871203,0.896056,0.730467,0.25415,0.250748,0.773183,0.454173,0.673742,0.762863,-1
0.940034,0.75963,0.182244,0.512911,0.13244,0.020084,0.116455,0.853688,0.236385,0.309325,1
0.981169,0.616403,0.303271,0.025863,0.307924,0.602998,0.001081,0.17718,0.639535,0.310392,-1
0.181277,0.097915,0.908642,0.690296,0.207093,0.286916,0.647426,0.987452,0.31095,0.86555,-1
0.790862,0.344702,0.527057,0.883211,0.317311,0.915009,0.679801,0.325925,0.607947,0.678602,-1
0.499384,0.220036,0.200475,0.027632,0.183209,0.665346,0.562765,0.45128,0.624851,0.980746,-1
0.618506,0.330962,0.092017,0.400209,0.019646,0.938338,0.350711,0.918195,0.579357,0.218053,-1
0.104907,0.950867,0.854439,0.832658,0.149336,0.453169,0.597531,0.248914,0.817577,0.011697,-1
0.6872,0.352707,0.148445,0.219411,0.187901,0.19402,0.690768,0.330653,0.392034,0.983963,-1
0.01993,0.793523,0.052714,0.392587,0.849156,0.76159,0.528638,0.529228,0.084323,0.098024,-1
0.231299,0.726386,0.293148,0.702623,0.590062,0.393638,0.837933,0.215844,0.732015,0.759875,-1
0.355614,0.283829,0.211224,0.280115,0.359678,0.604545,0.415967,0.847438,0.485584,0.917551,-1
0.73271,0.721082,0.304652,0.948529,0.152028,0.258501,0.690938,0.074593,0.764397,0.122184,-1
0.441453,0.137542,0.512686,0.621315,0.22213,0.399589,0.643416,0.243826,0.940302,0.109731,-1
0.530263,0.236191,0.328965,0.528826,0.931002,0.296293,0.868992,0.547549,0.283023,0.058952,-1
0.17247,0.223803,0.342746,0.074236,0.603689,0.664787,0.330708,0.405397,0.223885,0.683801,-1
0.756797,0.806313,0.111619,0.573009,0.269035,0.67756,0.732808,0.150757,0.194535,0.645751,-1
0.312677,0.965678,0.922675,0.662531,0.096525,0.16971,0.918244,0.97763,0.976986,0.108251,1
0.946256,0.204637,0.212551,0.118114,0.040324,0.968651,0.865433,0.37252,0.852921,0.301748,-1
0.146422,0.867287,0.288574,0.035181,0.070218,0.803494,0.739958,0.926509,0.696762,0.689281,-1
0.822064,0.155356,0.762453,0.457083,0.231058,0.123251,0.689663,0.772465,0.242145,0.201014,-1
0.803825,0.496886,0.404702,0.181401,0.084399,0.959076,0.193115,0.715254,0.929375,0.288347,-1
0.72824,0.936127,0.222519,0.568059,0.197074,0.811387,0.458406,0.978573,0.267166,0.497043,-1
0.802335,0.416429,0.617514,0.119068,0.740566,0.300086,0.689134,0.955719,0.410854,0.402485,-1
0.896148,0.953395,0.794126,0.586797,0.832251,0.872804,0.695161,0.264116,0.457535,0.132743,-1
0.843493,0.24048,0.857163,0.595526,0.505316,0.375507,0.926021,0.121128,0.712981,0.136028,-1
0.252477,0.706358,0.590764,0.695521,0.549522,0.420873,0.283879,0.703767,0.213047,0.153633,-1
0.682312,0.231019,0.974693,0.391361,0.47184,0.677125,0.160652,0.864881,0.041694,0.628434,-1
0.768005,0.919657,0.431632,0.743916,0.426609,0.893677,0.81076,0.75685,0.327265,0.618775,-1
0.946269,0.589534,0.365827,0.40078,0.74231,0.395877,0.078105,0.479381,0.207564,0.07034,-1
0.421872,0.020339,0.144625,0.391613,0.099981,0.150706,0.445136,0.505508,0.912529,0.411956,-1
0.121701,0.893958,0.576206,0.276444,0.110887,0.325634,0.555434,0.049373,0.441236,0.538574,-1
